,0
0,10.0
1,-10.0
2,0.0
3,-1.387552887243551
4,0.0
5,-0.7894095567237472
6,0.0
7,-0.42284158921922693
8,0.0
9,0.00402741460797543
10,0.0
11,0.4080410393154079
12,0.0
13,-0.8188768394382123
14,0.0
15,-1.5705327324780276
16,0.0
17,-2.6058232369505663
18,0.0
19,-3.6113335425294513
20,0.0
21,-3.311321535782652
22,0.0
23,-1.301780900915094
24,0.0
25,-0.9903743655062529
26,0.0
27,-0.830572935621521
28,0.0
29,-0.0835329515774184
30,0.0
31,-0.013194000945171574
32,0.0
33,-1.254849067920694
34,0.0
35,-2.1994264554753897
36,0.0
37,-2.9311563011725497
38,0.0
39,-3.633763066620197
40,0.0
41,-4.175950266326329
42,0.0
43,-1.5336754602939906
44,0.0
45,-1.187965596772033
46,0.0
47,-0.7361803851619015
48,0.0
49,-0.07112009013596027
50,0.0
51,-0.14361637450581022
52,0.0
53,-1.93683403755229
54,0.0
55,-2.2154450741752982
56,0.0
57,-3.354760344856854
58,0.0
59,-4.291981536546881
60,0.0
61,-4.17118336756808
62,0.0
63,-1.4025883170612334
64,0.0
65,-1.075001324407543
66,0.0
67,-0.34975794756751405
68,0.0
69,0.22396186120840764
70,0.0
71,0.43661284220869423
72,0.0
73,-0.18548100337628226
74,0.0
75,-2.383267966662259
76,0.0
77,-3.4460011405444035
78,0.0
79,-3.973184937250519
80,0.0
81,-4.161551238083347
82,0.0
83,-0.40131856447750364
84,0.0
85,0.34243098510761505
86,0.0
87,0.46319471300342413
88,0.0
89,0.8906946861708448
90,0.0
91,0.8124688217015791
92,0.0
93,1.8228673872390768
94,0.0
95,-0.45556900074009055
96,0.0
97,-2.4601089799572162
98,0.0
99,-3.240829369882369
100,0.0
101,-3.813163021789817
102,0.0
103,1.0955046148162595
104,0.0
105,1.3481674125644956
106,0.0
107,0.9149247263110278
108,0.0
109,1.8370810467202203
110,0.0
111,2.6397513533176014
112,0.0
113,2.8255174772033476
114,0.0
115,1.575442271356762
116,0.0
117,-0.6496895487660692
118,0.0
119,-1.6871001067598377
120,0.0
121,-1.790580630602815
122,0.0
123,1.6307086855009185
124,0.0
125,2.3028955043933634
126,0.0
127,2.8770271849207436
128,0.0
129,3.0534922728448284
130,0.0
131,3.0134458097697774
132,0.0
133,3.3133600970382155
134,0.0
135,2.7963680574857404
136,0.0
137,1.537569016805335
138,0.0
139,0.9147565988536019
140,0.0
141,-0.2377405188958092
142,0.0
143,3.027214905185228
144,0.0
145,3.4175473300619794
146,0.0
147,3.0808487221731125
148,0.0
149,4.067025917091773
150,0.0
151,3.251758820192631
152,0.0
153,3.140576135685921
154,0.0
155,2.390870825640695
156,0.0
157,2.5318982887567367
158,0.0
159,1.210857336223928
160,0.0
161,0.7177411402931856
162,0.0
163,-1.7612497730460916
164,1.4712907488220417
165,-2.1126729326207307
166,0.908363525424361
167,-1.7437785582505598
168,1.106096151090319
169,-1.747171323306172
170,2.0865159395881343
171,-1.5426633704824342
172,2.3248511781161874
173,-2.7142491170339427
174,1.7945377904696898
175,-3.1540964875523803
176,0.8107305260713226
177,-3.9979490163366784
178,-0.44036817069085377
179,-4.289768528489742
180,-1.2729787357465092
181,-4.648378368664543
182,-0.9375198019904774
183,-4.745604256510814
184,0.33955303531771314
185,-2.8296969456473713
186,0.6721266389750121
187,-3.542832884791955
188,1.5658369325492278
189,-2.9137313331468335
190,1.9549505643591618
191,-3.8222918559838917
192,1.940151333872052
193,-3.55027664275395
194,1.304888032435741
195,-3.352454851003189
196,0.15723406173400212
197,-3.8585292236085627
198,-0.04059613381113844
199,-4.942458050479066
200,-1.294410128449673
201,-4.500451683264145
202,-1.0951647748257358
203,-4.7776827869978575
204,0.18422014333452197
205,-4.555030695247314
206,0.001564796096241508
207,-4.035839355675984
208,0.9545271874832699
209,-4.092237757003113
210,1.133042191402661
211,-3.508003845869148
212,1.634585951958711
213,-3.3190395858791324
214,0.9879159501561438
215,-4.547290859746601
216,0.49289364033244304
217,-4.823086283627787
218,-0.6022285295670788
219,-6.12601522798047
220,-1.4653712617741865
221,-5.5436342353420125
222,-1.2728466806296985
223,-4.971371414051238
224,0.2252295471651412
225,-4.9855809858212154
226,-0.46819046218641164
227,-5.003657432013174
228,0.9224245705040862
229,-4.186532552323902
230,0.9089018225449863
231,-3.790306226660251
232,1.1857831406923722
233,-3.74488290819939
234,-0.023244360451401165
235,-4.303754732203876
236,0.2505199232536651
237,-5.048049579352355
238,-1.4613513843676038
239,-6.77106656376925
240,-2.617989154751893
241,-5.5937835181454565
242,-2.110822344898873
243,-5.101640833980212
244,0.7808427288194376
245,-5.096033714478631
246,0.20746081514459586
247,-4.656162269606659
248,0.30210346924676307
249,-4.881420870697601
250,1.52966283926465
251,-3.800735478337812
252,1.790771253556802
253,-5.5876211557768425
254,0.17741073881129435
255,-4.6438326256078994
256,-0.7317110394040071
257,-4.480978353600988
258,-1.8456426913854098
259,-6.262065190492138
260,-2.8637550347026233
261,-5.346217578020396
262,-3.1865929491635367
263,-4.0966439824795415
264,-0.6640553022427768
265,-3.7299719055710234
266,0.04155751358699761
267,-3.35163471976067
268,0.30315947863400816
269,-2.637208391966616
270,1.2805696029371223
271,-2.6416413207194047
272,1.3449314150919705
273,-2.8463809318899
274,0.18319588709073692
275,-6.050382452596807
276,-0.20302186277821654
277,-6.838927035209837
278,-1.6264755928225751
279,-6.942998567505249
280,-2.4076595837662653
281,-7.397764813825344
282,-2.768266488936201
283,-1.612582071308073
284,-0.17057863970499906
285,-0.8844542932413443
286,0.21617857820532355
287,-0.5391094511000001
288,-0.11953712386318978
289,-0.6993347597630533
290,-0.11813615752435701
291,-0.574193748677824
292,0.014705652560244064
293,-0.09798626183565891
294,-0.017503151541264392
295,-1.3794053508357227
296,0.8440256141885764
297,-4.471811404646427
298,-0.9791401253516689
299,-4.647599122361166
300,-2.234841662248203
301,-4.540889811603989
302,-2.072389355897724
303,-0.5146641739722918
304,0.08862027196205319
305,-0.2189
306,0.07787782014966677
307,-0.2189
308,0.01900008228463994
309,-0.5391094511000001
310,0.029873895925254534
311,-0.2189
312,0.2010218046923521
313,-0.2189
314,0.0934804173649706
315,-0.32671100000000003
316,-0.0018757391111070207
317,-0.43344389000000005
318,0.004768278991450579
319,-2.588303231989875
320,-1.2020795136913838
321,-0.5391094511000001
322,-0.7612829992391816
323,-0.43344389000000005
324,0.11440240612983929
325,0.0
326,0.04189890718102118
327,-0.5391094511000001
328,0.013311029144360387
329,-0.32671100000000003
330,-0.0064323017836627
331,-0.32671100000000003
332,0.0779247557504107
333,-0.43344389000000005
334,-0.01990307401012973
335,-0.11
336,0.013864210265167091
337,-0.2189
338,0.04395021849428794
339,-0.2189
340,-0.006428298336140392
341,-0.2189
342,-0.04818787731673526
343,-0.2189
344,0.0327763364020165
345,-0.2189
346,-0.0029095429977799986
347,-0.11
348,0.034814928632235495
349,-0.11
350,0.006850752210595877
351,-0.11
352,0.13033773511519492
353,-0.11
354,-0.07529098808169277
355,-0.2189
356,0.08053623556437199
357,-0.2189
358,0.0023723489366414873
359,-0.11
360,-0.009239354862877011
361,-0.32671100000000003
362,0.05304037593367402
